fecha,anio,mes,linea,afluencia
2021-11-25,2021,Noviembre,Línea 6,148215
2021-11-25,2021,Noviembre,Línea 7,112209
2021-11-26,2021,Noviembre,Línea 1,372415
2021-11-26,2021,Noviembre,Línea 2,163436
2021-11-26,2021,Noviembre,Línea 3,142326
2021-11-26,2021,Noviembre,Línea 4,82461
2021-11-26,2021,Noviembre,Línea 5,213324
2021-11-26,2021,Noviembre,Línea 6,153407
2021-11-26,2021,Noviembre,Línea 7,116288
2021-11-27,2021,Noviembre,Línea 1,205894
2021-11-27,2021,Noviembre,Línea 2,117917
2021-11-27,2021,Noviembre,Línea 3,105988
2021-11-27,2021,Noviembre,Línea 4,84922
2021-11-27,2021,Noviembre,Línea 5,166770
2021-11-27,2021,Noviembre,Línea 6,113846
2021-11-27,2021,Noviembre,Línea 7,91516
2021-11-28,2021,Noviembre,Línea 1,133844
2021-11-28,2021,Noviembre,Línea 2,73153
2021-11-28,2021,Noviembre,Línea 3,65739
2021-11-28,2021,Noviembre,Línea 4,32235
2021-11-28,2021,Noviembre,Línea 5,109439
2021-11-28,2021,Noviembre,Línea 6,73385
2021-11-28,2021,Noviembre,Línea 7,47691
2021-11-29,2021,Noviembre,Línea 1,330342
2021-11-29,2021,Noviembre,Línea 2,154994
2021-11-29,2021,Noviembre,Línea 3,132643
2021-11-29,2021,Noviembre,Línea 4,80473
2021-11-29,2021,Noviembre,Línea 5,197088
2021-11-29,2021,Noviembre,Línea 6,156247
2021-11-29,2021,Noviembre,Línea 7,127236
2021-11-30,2021,Noviembre,Línea 1,350468
2021-11-30,2021,Noviembre,Línea 2,157585
2021-11-30,2021,Noviembre,Línea 3,140255
2021-11-30,2021,Noviembre,Línea 4,86862
2021-11-30,2021,Noviembre,Línea 5,207559
2021-11-30,2021,Noviembre,Línea 6,157644
2021-11-30,2021,Noviembre,Línea 7,127513
2021-12-01,2021,Diciembre,Línea 1,361054
2021-12-01,2021,Diciembre,Línea 2,160385
2021-12-01,2021,Diciembre,Línea 3,135536
2021-12-01,2021,Diciembre,Línea 4,63462
2021-12-01,2021,Diciembre,Línea 5,208039
2021-12-01,2021,Diciembre,Línea 6,159259
2021-12-01,2021,Diciembre,Línea 7,115592
2021-12-02,2021,Diciembre,Línea 1,358384
2021-12-02,2021,Diciembre,Línea 2,156090
2021-12-02,2021,Diciembre,Línea 3,135467
2021-12-02,2021,Diciembre,Línea 4,79258
2021-12-02,2021,Diciembre,Línea 5,208695
2021-12-02,2021,Diciembre,Línea 6,166277
2021-12-02,2021,Diciembre,Línea 7,130008
2021-12-03,2021,Diciembre,Línea 1,382664
2021-12-03,2021,Diciembre,Línea 2,163234
2021-12-03,2021,Diciembre,Línea 3,146567
2021-12-03,2021,Diciembre,Línea 4,85765
2021-12-03,2021,Diciembre,Línea 5,224736
2021-12-03,2021,Diciembre,Línea 6,151904
2021-12-03,2021,Diciembre,Línea 7,123365
2021-12-04,2021,Diciembre,Línea 1,234449
2021-12-04,2021,Diciembre,Línea 2,120994
2021-12-04,2021,Diciembre,Línea 3,110847
2021-12-04,2021,Diciembre,Línea 4,81204
2021-12-04,2021,Diciembre,Línea 5,162550
2021-12-04,2021,Diciembre,Línea 6,115934
2021-12-04,2021,Diciembre,Línea 7,95510
2021-12-05,2021,Diciembre,Línea 1,148206
2021-12-05,2021,Diciembre,Línea 2,79599
2021-12-05,2021,Diciembre,Línea 3,74747
2021-12-05,2021,Diciembre,Línea 4,48105
2021-12-05,2021,Diciembre,Línea 5,114378
2021-12-05,2021,Diciembre,Línea 6,80134
2021-12-05,2021,Diciembre,Línea 7,61448
2021-12-06,2021,Diciembre,Línea 1,325091
2021-12-06,2021,Diciembre,Línea 2,156084
2021-12-06,2021,Diciembre,Línea 3,133258
2021-12-06,2021,Diciembre,Línea 4,83032
2021-12-06,2021,Diciembre,Línea 5,199672
2021-12-06,2021,Diciembre,Línea 6,143577
2021-12-06,2021,Diciembre,Línea 7,119261
2021-12-07,2021,Diciembre,Línea 1,342698
2021-12-07,2021,Diciembre,Línea 2,162382
2021-12-07,2021,Diciembre,Línea 3,134913
2021-12-07,2021,Diciembre,Línea 4,76572
2021-12-07,2021,Diciembre,Línea 5,202982
2021-12-07,2021,Diciembre,Línea 6,146319
2021-12-07,2021,Diciembre,Línea 7,124178
2021-12-08,2021,Diciembre,Línea 1,338772
2021-12-08,2021,Diciembre,Línea 2,162360
2021-12-08,2021,Diciembre,Línea 3,137993
2021-12-08,2021,Diciembre,Línea 4,79555
2021-12-08,2021,Diciembre,Línea 5,205980
2021-12-08,2021,Diciembre,Línea 6,148118
2021-12-08,2021,Diciembre,Línea 7,116754
2021-12-09,2021,Diciembre,Línea 1,353364
2021-12-09,2021,Diciembre,Línea 2,162461
2021-12-09,2021,Diciembre,Línea 3,141142
2021-12-09,2021,Diciembre,Línea 4,80944
2021-12-09,2021,Diciembre,Línea 5,207773
2021-12-09,2021,Diciembre,Línea 6,148057
2021-12-09,2021,Diciembre,Línea 7,132470
2021-12-10,2021,Diciembre,Línea 1,393649
2021-12-10,2021,Diciembre,Línea 2,170519
2021-12-10,2021,Diciembre,Línea 3,150481
2021-12-10,2021,Diciembre,Línea 4,85385
2021-12-10,2021,Diciembre,Línea 5,232498
2021-12-10,2021,Diciembre,Línea 6,152220
2021-12-10,2021,Diciembre,Línea 7,129760
2021-12-11,2021,Diciembre,Línea 1,235006
2021-12-11,2021,Diciembre,Línea 2,129350
2021-12-11,2021,Diciembre,Línea 3,112297
2021-12-11,2021,Diciembre,Línea 4,86554
2021-12-11,2021,Diciembre,Línea 5,169096
2021-12-11,2021,Diciembre,Línea 6,87885
2021-12-11,2021,Diciembre,Línea 7,68816
2021-12-12,2021,Diciembre,Línea 1,147767
2021-12-12,2021,Diciembre,Línea 2,80395
2021-12-12,2021,Diciembre,Línea 3,74585
2021-12-12,2021,Diciembre,Línea 4,45804
2021-12-12,2021,Diciembre,Línea 5,111939
2021-12-12,2021,Diciembre,Línea 6,65122
2021-12-12,2021,Diciembre,Línea 7,52153
2021-12-13,2021,Diciembre,Línea 1,334962
2021-12-13,2021,Diciembre,Línea 2,157735
2021-12-13,2021,Diciembre,Línea 3,133817
2021-12-13,2021,Diciembre,Línea 4,80921
2021-12-13,2021,Diciembre,Línea 5,198792
2021-12-13,2021,Diciembre,Línea 6,139830
2021-12-13,2021,Diciembre,Línea 7,120622
2021-12-14,2021,Diciembre,Línea 1,356725
2021-12-14,2021,Diciembre,Línea 2,165226
2021-12-14,2021,Diciembre,Línea 3,141775
2021-12-14,2021,Diciembre,Línea 4,76368
2021-12-14,2021,Diciembre,Línea 5,205287
2021-12-14,2021,Diciembre,Línea 6,148573
2021-12-14,2021,Diciembre,Línea 7,127347
2021-12-15,2021,Diciembre,Línea 1,386024
2021-12-15,2021,Diciembre,Línea 2,174414
2021-12-15,2021,Diciembre,Línea 3,155996
2021-12-15,2021,Diciembre,Línea 4,80304
2021-12-15,2021,Diciembre,Línea 5,217037
2021-12-15,2021,Diciembre,Línea 6,159646
2021-12-15,2021,Diciembre,Línea 7,132686
2021-12-16,2021,Diciembre,Línea 1,378409
2021-12-16,2021,Diciembre,Línea 2,173218
2021-12-16,2021,Diciembre,Línea 3,150849
2021-12-16,2021,Diciembre,Línea 4,80458
2021-12-16,2021,Diciembre,Línea 5,215642
2021-12-16,2021,Diciembre,Línea 6,161387
2021-12-16,2021,Diciembre,Línea 7,120910
2021-12-17,2021,Diciembre,Línea 1,394621
2021-12-17,2021,Diciembre,Línea 2,176393
2021-12-17,2021,Diciembre,Línea 3,157781
2021-12-17,2021,Diciembre,Línea 4,80847
2021-12-17,2021,Diciembre,Línea 5,219466
2021-12-17,2021,Diciembre,Línea 6,166388
2021-12-17,2021,Diciembre,Línea 7,137379
2021-12-18,2021,Diciembre,Línea 1,258758
2021-12-18,2021,Diciembre,Línea 2,130659
2021-12-18,2021,Diciembre,Línea 3,122629
2021-12-18,2021,Diciembre,Línea 4,86463
2021-12-18,2021,Diciembre,Línea 5,178664
2021-12-18,2021,Diciembre,Línea 6,120032
2021-12-18,2021,Diciembre,Línea 7,104978
2021-12-19,2021,Diciembre,Línea 1,159279
2021-12-19,2021,Diciembre,Línea 2,89504
2021-12-19,2021,Diciembre,Línea 3,84662
2021-12-19,2021,Diciembre,Línea 4,47244
2021-12-19,2021,Diciembre,Línea 5,125916
2021-12-19,2021,Diciembre,Línea 6,86648
2021-12-19,2021,Diciembre,Línea 7,69753
2021-12-20,2021,Diciembre,Línea 1,334498
2021-12-20,2021,Diciembre,Línea 2,154536
2021-12-20,2021,Diciembre,Línea 3,136843
2021-12-20,2021,Diciembre,Línea 4,80847
2021-12-20,2021,Diciembre,Línea 5,192575
2021-12-20,2021,Diciembre,Línea 6,137864
2021-12-20,2021,Diciembre,Línea 7,131623
2021-12-21,2021,Diciembre,Línea 1,330053
2021-12-21,2021,Diciembre,Línea 2,157987
2021-12-21,2021,Diciembre,Línea 3,142426
2021-12-21,2021,Diciembre,Línea 4,85925
2021-12-21,2021,Diciembre,Línea 5,188473
2021-12-21,2021,Diciembre,Línea 6,139403
2021-12-21,2021,Diciembre,Línea 7,131427
2021-12-22,2021,Diciembre,Línea 1,334969
2021-12-22,2021,Diciembre,Línea 2,157728
2021-12-22,2021,Diciembre,Línea 3,143034
2021-12-22,2021,Diciembre,Línea 4,83929
2021-12-22,2021,Diciembre,Línea 5,198255
2021-12-22,2021,Diciembre,Línea 6,142270
2021-12-22,2021,Diciembre,Línea 7,133692
2021-12-23,2021,Diciembre,Línea 1,320908
2021-12-23,2021,Diciembre,Línea 2,152936
2021-12-23,2021,Diciembre,Línea 3,136247
2021-12-23,2021,Diciembre,Línea 4,84644
2021-12-23,2021,Diciembre,Línea 5,190632
2021-12-23,2021,Diciembre,Línea 6,144288
2021-12-23,2021,Diciembre,Línea 7,115682
2021-12-24,2021,Diciembre,Línea 1,194799
2021-12-24,2021,Diciembre,Línea 2,104564
2021-12-24,2021,Diciembre,Línea 3,92427
2021-12-24,2021,Diciembre,Línea 4,52384
2021-12-24,2021,Diciembre,Línea 5,142602
2021-12-24,2021,Diciembre,Línea 6,97956
2021-12-24,2021,Diciembre,Línea 7,85640
2021-12-25,2021,Diciembre,Línea 1,82098
2021-12-25,2021,Diciembre,Línea 2,51956
2021-12-25,2021,Diciembre,Línea 3,46865
2021-12-25,2021,Diciembre,Línea 4,26792
2021-12-25,2021,Diciembre,Línea 5,74403
2021-12-25,2021,Diciembre,Línea 6,48189
2021-12-25,2021,Diciembre,Línea 7,46721
2021-12-26,2021,Diciembre,Línea 1,126848
2021-12-26,2021,Diciembre,Línea 2,69290
2021-12-26,2021,Diciembre,Línea 3,68857
2021-12-26,2021,Diciembre,Línea 4,47117
2021-12-26,2021,Diciembre,Línea 5,103947
2021-12-26,2021,Diciembre,Línea 6,72201
2021-12-26,2021,Diciembre,Línea 7,67252
2021-12-27,2021,Diciembre,Línea 1,258476
2021-12-27,2021,Diciembre,Línea 2,125521
2021-12-27,2021,Diciembre,Línea 3,111007
2021-12-27,2021,Diciembre,Línea 4,80125
2021-12-27,2021,Diciembre,Línea 5,165248
2021-12-27,2021,Diciembre,Línea 6,113479
2021-12-27,2021,Diciembre,Línea 7,119585
2021-12-28,2021,Diciembre,Línea 1,272324
2021-12-28,2021,Diciembre,Línea 2,130225
2021-12-28,2021,Diciembre,Línea 3,117698
2021-12-28,2021,Diciembre,Línea 4,79245
2021-12-28,2021,Diciembre,Línea 5,171854
2021-12-28,2021,Diciembre,Línea 6,120022
2021-12-28,2021,Diciembre,Línea 7,121961
2021-12-29,2021,Diciembre,Línea 1,275125
2021-12-29,2021,Diciembre,Línea 2,132238
2021-12-29,2021,Diciembre,Línea 3,119178
2021-12-29,2021,Diciembre,Línea 4,81026
2021-12-29,2021,Diciembre,Línea 5,181170
2021-12-29,2021,Diciembre,Línea 6,123932
2021-12-29,2021,Diciembre,Línea 7,124959
2021-12-30,2021,Diciembre,Línea 1,271059
2021-12-30,2021,Diciembre,Línea 2,133460
2021-12-30,2021,Diciembre,Línea 3,117432
2021-12-30,2021,Diciembre,Línea 4,80509
2021-12-30,2021,Diciembre,Línea 5,180690
2021-12-30,2021,Diciembre,Línea 6,124780
2021-12-30,2021,Diciembre,Línea 7,108185
2021-12-31,2021,Diciembre,Línea 1,173832
2021-12-31,2021,Diciembre,Línea 2,87692
2021-12-31,2021,Diciembre,Línea 3,78478
2021-12-31,2021,Diciembre,Línea 4,49068
2021-12-31,2021,Diciembre,Línea 5,125008
2021-12-31,2021,Diciembre,Línea 6,88862
2021-12-31,2021,Diciembre,Línea 7,80936
2022-01-01,2022,Enero,Línea 1,80808
2022-01-01,2022,Enero,Línea 2,44817
2022-01-01,2022,Enero,Línea 3,43627
2022-01-01,2022,Enero,Línea 4,22813
2022-01-01,2022,Enero,Línea 5,69499
2022-01-01,2022,Enero,Línea 6,51922
2022-01-01,2022,Enero,Línea 7,51098
2022-01-02,2022,Enero,Línea 1,119205
2022-01-02,2022,Enero,Línea 2,64174
2022-01-02,2022,Enero,Línea 3,64012
2022-01-02,2022,Enero,Línea 4,44968
2022-01-02,2022,Enero,Línea 5,100925
2022-01-02,2022,Enero,Línea 6,66220
2022-01-02,2022,Enero,Línea 7,71395
2022-01-03,2022,Enero,Línea 1,286386
2022-01-03,2022,Enero,Línea 2,138192
2022-01-03,2022,Enero,Línea 3,119252
2022-01-03,2022,Enero,Línea 4,78351
2022-01-03,2022,Enero,Línea 5,178251
2022-01-03,2022,Enero,Línea 6,132523
2022-01-03,2022,Enero,Línea 7,118881
2022-01-04,2022,Enero,Línea 1,306844
2022-01-04,2022,Enero,Línea 2,148804
2022-01-04,2022,Enero,Línea 3,126552
2022-01-04,2022,Enero,Línea 4,78763
2022-01-04,2022,Enero,Línea 5,189064
2022-01-04,2022,Enero,Línea 6,147068
2022-01-04,2022,Enero,Línea 7,122574
2022-01-05,2022,Enero,Línea 1,313958
2022-01-05,2022,Enero,Línea 2,147356
2022-01-05,2022,Enero,Línea 3,133076
2022-01-05,2022,Enero,Línea 4,71695
2022-01-05,2022,Enero,Línea 5,191854
2022-01-05,2022,Enero,Línea 6,150685
2022-01-05,2022,Enero,Línea 7,124660
2022-01-06,2022,Enero,Línea 1,276488
2022-01-06,2022,Enero,Línea 2,132523
2022-01-06,2022,Enero,Línea 3,111344
2022-01-06,2022,Enero,Línea 4,56991
2022-01-06,2022,Enero,Línea 5,163853
2022-01-06,2022,Enero,Línea 6,131117
2022-01-06,2022,Enero,Línea 7,111645
2022-01-07,2022,Enero,Línea 1,310460
2022-01-07,2022,Enero,Línea 2,136681
2022-01-07,2022,Enero,Línea 3,124305
2022-01-07,2022,Enero,Línea 4,65626
2022-01-07,2022,Enero,Línea 5,177871
2022-01-07,2022,Enero,Línea 6,143546
2022-01-07,2022,Enero,Línea 7,116214
2022-01-08,2022,Enero,Línea 1,197686
2022-01-08,2022,Enero,Línea 2,106751
2022-01-08,2022,Enero,Línea 3,91922
2022-01-08,2022,Enero,Línea 4,66582
2022-01-08,2022,Enero,Línea 5,141130
2022-01-08,2022,Enero,Línea 6,100918
2022-01-08,2022,Enero,Línea 7,86007
2022-01-09,2022,Enero,Línea 1,116967
2022-01-09,2022,Enero,Línea 2,66609
2022-01-09,2022,Enero,Línea 3,61805
2022-01-09,2022,Enero,Línea 4,31627
2022-01-09,2022,Enero,Línea 5,95903
2022-01-09,2022,Enero,Línea 6,69240
2022-01-09,2022,Enero,Línea 7,57415
2022-01-10,2022,Enero,Línea 1,297419
2022-01-10,2022,Enero,Línea 2,140946
2022-01-10,2022,Enero,Línea 3,121988
2022-01-10,2022,Enero,Línea 4,66749
2022-01-10,2022,Enero,Línea 5,178952
2022-01-10,2022,Enero,Línea 6,126817
2022-01-10,2022,Enero,Línea 7,112742
2022-01-11,2022,Enero,Línea 1,284748
2022-01-11,2022,Enero,Línea 2,138500
2022-01-11,2022,Enero,Línea 3,117417
2022-01-11,2022,Enero,Línea 4,63315
2022-01-11,2022,Enero,Línea 5,171983
2022-01-11,2022,Enero,Línea 6,133677
2022-01-11,2022,Enero,Línea 7,113091
2022-01-12,2022,Enero,Línea 1,286315
2022-01-12,2022,Enero,Línea 2,136887
2022-01-12,2022,Enero,Línea 3,114927
2022-01-12,2022,Enero,Línea 4,54417
2022-01-12,2022,Enero,Línea 5,172615
2022-01-12,2022,Enero,Línea 6,131873
2022-01-12,2022,Enero,Línea 7,119271
2022-01-13,2022,Enero,Línea 1,285276
2022-01-13,2022,Enero,Línea 2,134841
2022-01-13,2022,Enero,Línea 3,117440
2022-01-13,2022,Enero,Línea 4,64731
2022-01-13,2022,Enero,Línea 5,173272
2022-01-13,2022,Enero,Línea 6,135960
2022-01-13,2022,Enero,Línea 7,116736
2022-01-14,2022,Enero,Línea 1,295416
2022-01-14,2022,Enero,Línea 2,138510
2022-01-14,2022,Enero,Línea 3,118782
2022-01-14,2022,Enero,Línea 4,67630
2022-01-14,2022,Enero,Línea 5,182056
2022-01-14,2022,Enero,Línea 6,137459
2022-01-14,2022,Enero,Línea 7,123903
2022-01-15,2022,Enero,Línea 1,194580
2022-01-15,2022,Enero,Línea 2,96736
2022-01-15,2022,Enero,Línea 3,86681
2022-01-15,2022,Enero,Línea 4,69073
2022-01-15,2022,Enero,Línea 5,144387
2022-01-15,2022,Enero,Línea 6,103567
2022-01-15,2022,Enero,Línea 7,90314
2022-01-16,2022,Enero,Línea 1,105224
2022-01-16,2022,Enero,Línea 2,59935
2022-01-16,2022,Enero,Línea 3,52902
2022-01-16,2022,Enero,Línea 4,29066
2022-01-16,2022,Enero,Línea 5,87096
2022-01-16,2022,Enero,Línea 6,61545
2022-01-16,2022,Enero,Línea 7,53856
2022-01-17,2022,Enero,Línea 1,270750
2022-01-17,2022,Enero,Línea 2,132655
2022-01-17,2022,Enero,Línea 3,110569
2022-01-17,2022,Enero,Línea 4,64051
2022-01-17,2022,Enero,Línea 5,165194
2022-01-17,2022,Enero,Línea 6,118070
2022-01-17,2022,Enero,Línea 7,118602
2022-01-18,2022,Enero,Línea 1,277509
2022-01-18,2022,Enero,Línea 2,133298
2022-01-18,2022,Enero,Línea 3,110584
2022-01-18,2022,Enero,Línea 4,64071
2022-01-18,2022,Enero,Línea 5,164528
2022-01-18,2022,Enero,Línea 6,126815
2022-01-18,2022,Enero,Línea 7,118880
2022-01-19,2022,Enero,Línea 1,282135
2022-01-19,2022,Enero,Línea 2,132995
2022-01-19,2022,Enero,Línea 3,111353
2022-01-19,2022,Enero,Línea 4,65549
2022-01-19,2022,Enero,Línea 5,166451
2022-01-19,2022,Enero,Línea 6,131448
2022-01-19,2022,Enero,Línea 7,122236
2022-01-20,2022,Enero,Línea 1,286786
2022-01-20,2022,Enero,Línea 2,133411
2022-01-20,2022,Enero,Línea 3,108951
2022-01-20,2022,Enero,Línea 4,64765
2022-01-20,2022,Enero,Línea 5,157261
2022-01-20,2022,Enero,Línea 6,132412
2022-01-20,2022,Enero,Línea 7,125209
2022-01-21,2022,Enero,Línea 1,307030
2022-01-21,2022,Enero,Línea 2,137197
2022-01-21,2022,Enero,Línea 3,116453
2022-01-21,2022,Enero,Línea 4,66658
2022-01-21,2022,Enero,Línea 5,178246
2022-01-21,2022,Enero,Línea 6,135365
2022-01-21,2022,Enero,Línea 7,125129
2022-01-22,2022,Enero,Línea 1,188647
2022-01-22,2022,Enero,Línea 2,97799
2022-01-22,2022,Enero,Línea 3,88970
2022-01-22,2022,Enero,Línea 4,65756
2022-01-22,2022,Enero,Línea 5,133088
2022-01-22,2022,Enero,Línea 6,104122
2022-01-22,2022,Enero,Línea 7,93018
2022-01-23,2022,Enero,Línea 1,113690
2022-01-23,2022,Enero,Línea 2,60893
2022-01-23,2022,Enero,Línea 3,52165
2022-01-23,2022,Enero,Línea 4,30124
2022-01-23,2022,Enero,Línea 5,90077
2022-01-23,2022,Enero,Línea 6,62756
2022-01-23,2022,Enero,Línea 7,52026
2022-01-24,2022,Enero,Línea 1,269029
2022-01-24,2022,Enero,Línea 2,133650
2022-01-24,2022,Enero,Línea 3,110769
2022-01-24,2022,Enero,Línea 4,64424
2022-01-24,2022,Enero,Línea 5,163698
2022-01-24,2022,Enero,Línea 6,122699
2022-01-24,2022,Enero,Línea 7,121338
2022-01-25,2022,Enero,Línea 1,283257
2022-01-25,2022,Enero,Línea 2,136147
2022-01-25,2022,Enero,Línea 3,112238
2022-01-25,2022,Enero,Línea 4,64811
2022-01-25,2022,Enero,Línea 5,172882
2022-01-25,2022,Enero,Línea 6,134012
2022-01-25,2022,Enero,Línea 7,131856
2022-01-26,2022,Enero,Línea 1,284044
2022-01-26,2022,Enero,Línea 2,137161
2022-01-26,2022,Enero,Línea 3,114326
2022-01-26,2022,Enero,Línea 4,67803
2022-01-26,2022,Enero,Línea 5,173234
2022-01-26,2022,Enero,Línea 6,133880
2022-01-26,2022,Enero,Línea 7,122697
2022-01-27,2022,Enero,Línea 1,285289
2022-01-27,2022,Enero,Línea 2,137100
2022-01-27,2022,Enero,Línea 3,113128
2022-01-27,2022,Enero,Línea 4,68487
2022-01-27,2022,Enero,Línea 5,168525
2022-01-27,2022,Enero,Línea 6,124295
2022-01-27,2022,Enero,Línea 7,119353
2022-01-28,2022,Enero,Línea 1,303702
2022-01-28,2022,Enero,Línea 2,144187
2022-01-28,2022,Enero,Línea 3,122918
2022-01-28,2022,Enero,Línea 4,73077
2022-01-28,2022,Enero,Línea 5,180215
2022-01-28,2022,Enero,Línea 6,135376
2022-01-28,2022,Enero,Línea 7,126012
2022-01-29,2022,Enero,Línea 1,199238
2022-01-29,2022,Enero,Línea 2,101354
2022-01-29,2022,Enero,Línea 3,88277
2022-01-29,2022,Enero,Línea 4,72331
2022-01-29,2022,Enero,Línea 5,141744
2022-01-29,2022,Enero,Línea 6,95994
2022-01-29,2022,Enero,Línea 7,94085
2022-01-30,2022,Enero,Línea 1,119350
2022-01-30,2022,Enero,Línea 2,66903
2022-01-30,2022,Enero,Línea 3,60607
2022-01-30,2022,Enero,Línea 4,34609
2022-01-30,2022,Enero,Línea 5,95490
2022-01-30,2022,Enero,Línea 6,64627
2022-01-30,2022,Enero,Línea 7,58822
2022-01-31,2022,Enero,Línea 1,295847
2022-01-31,2022,Enero,Línea 2,146175
2022-01-31,2022,Enero,Línea 3,121106
2022-01-31,2022,Enero,Línea 4,64463
2022-01-31,2022,Enero,Línea 5,186773
2022-01-31,2022,Enero,Línea 6,139118
2022-01-31,2022,Enero,Línea 7,121143
2022-02-01,2022,Febrero,Línea 1,304578
2022-02-01,2022,Febrero,Línea 2,148714
2022-02-01,2022,Febrero,Línea 3,120116
2022-02-01,2022,Febrero,Línea 4,72569
2022-02-01,2022,Febrero,Línea 5,195033
2022-02-01,2022,Febrero,Línea 6,146096
2022-02-01,2022,Febrero,Línea 7,130522
2022-02-02,2022,Febrero,Línea 1,305086
2022-02-02,2022,Febrero,Línea 2,147547
2022-02-02,2022,Febrero,Línea 3,122233
2022-02-02,2022,Febrero,Línea 4,70231
2022-02-02,2022,Febrero,Línea 5,191703
2022-02-02,2022,Febrero,Línea 6,144850
2022-02-02,2022,Febrero,Línea 7,131747
2022-02-03,2022,Febrero,Línea 1,305535
2022-02-03,2022,Febrero,Línea 2,147833
2022-02-03,2022,Febrero,Línea 3,125942
2022-02-03,2022,Febrero,Línea 4,71519
2022-02-03,2022,Febrero,Línea 5,194963
2022-02-03,2022,Febrero,Línea 6,146653
2022-02-03,2022,Febrero,Línea 7,127396
2022-02-04,2022,Febrero,Línea 1,330187
2022-02-04,2022,Febrero,Línea 2,153094
2022-02-04,2022,Febrero,Línea 3,136262
2022-02-04,2022,Febrero,Línea 4,72079
2022-02-04,2022,Febrero,Línea 5,203600
2022-02-04,2022,Febrero,Línea 6,152541
2022-02-04,2022,Febrero,Línea 7,133152
2022-02-05,2022,Febrero,Línea 1,208197
2022-02-05,2022,Febrero,Línea 2,109985
2022-02-05,2022,Febrero,Línea 3,86715
2022-02-05,2022,Febrero,Línea 4,73298
2022-02-05,2022,Febrero,Línea 5,165309
2022-02-05,2022,Febrero,Línea 6,114260
2022-02-05,2022,Febrero,Línea 7,92511
2022-02-06,2022,Febrero,Línea 1,135128
2022-02-06,2022,Febrero,Línea 2,67515
2022-02-06,2022,Febrero,Línea 3,62390
2022-02-06,2022,Febrero,Línea 4,34327
2022-02-06,2022,Febrero,Línea 5,103451
2022-02-06,2022,Febrero,Línea 6,68679
2022-02-06,2022,Febrero,Línea 7,60162
2022-02-07,2022,Febrero,Línea 1,141645
2022-02-07,2022,Febrero,Línea 2,84654
2022-02-07,2022,Febrero,Línea 3,66203
2022-02-07,2022,Febrero,Línea 4,56454
2022-02-07,2022,Febrero,Línea 5,110000
2022-02-07,2022,Febrero,Línea 6,78220
2022-02-07,2022,Febrero,Línea 7,64439
2022-02-08,2022,Febrero,Línea 1,312209
2022-02-08,2022,Febrero,Línea 2,152958
2022-02-08,2022,Febrero,Línea 3,119871
2022-02-08,2022,Febrero,Línea 4,71126
2022-02-08,2022,Febrero,Línea 5,189886
2022-02-08,2022,Febrero,Línea 6,132811
2022-02-08,2022,Febrero,Línea 7,129274
2022-02-09,2022,Febrero,Línea 1,322147
2022-02-09,2022,Febrero,Línea 2,155697
2022-02-09,2022,Febrero,Línea 3,126904
2022-02-09,2022,Febrero,Línea 4,70252
2022-02-09,2022,Febrero,Línea 5,197842
2022-02-09,2022,Febrero,Línea 6,139335
2022-02-09,2022,Febrero,Línea 7,122251
2022-02-10,2022,Febrero,Línea 1,323924
2022-02-10,2022,Febrero,Línea 2,155604
2022-02-10,2022,Febrero,Línea 3,125910
2022-02-10,2022,Febrero,Línea 4,74197
2022-02-10,2022,Febrero,Línea 5,194548
2022-02-10,2022,Febrero,Línea 6,139025
2022-02-10,2022,Febrero,Línea 7,122400
2022-02-11,2022,Febrero,Línea 1,347842
2022-02-11,2022,Febrero,Línea 2,162309
2022-02-11,2022,Febrero,Línea 3,136427
2022-02-11,2022,Febrero,Línea 4,78992
2022-02-11,2022,Febrero,Línea 5,210877
2022-02-11,2022,Febrero,Línea 6,147370
2022-02-11,2022,Febrero,Línea 7,123452
2022-02-12,2022,Febrero,Línea 1,237875
2022-02-12,2022,Febrero,Línea 2,114394
2022-02-12,2022,Febrero,Línea 3,98732
2022-02-12,2022,Febrero,Línea 4,69056
2022-02-12,2022,Febrero,Línea 5,160331
2022-02-12,2022,Febrero,Línea 6,109190
2022-02-12,2022,Febrero,Línea 7,100679
2022-02-13,2022,Febrero,Línea 1,131035
2022-02-13,2022,Febrero,Línea 2,71981
2022-02-13,2022,Febrero,Línea 3,65659
2022-02-13,2022,Febrero,Línea 4,35606
2022-02-13,2022,Febrero,Línea 5,104700
2022-02-13,2022,Febrero,Línea 6,70767
2022-02-13,2022,Febrero,Línea 7,57154
2022-02-14,2022,Febrero,Línea 1,322122
2022-02-14,2022,Febrero,Línea 2,159864
2022-02-14,2022,Febrero,Línea 3,131916
2022-02-14,2022,Febrero,Línea 4,65329
2022-02-14,2022,Febrero,Línea 5,198965
2022-02-14,2022,Febrero,Línea 6,149321
2022-02-14,2022,Febrero,Línea 7,136268
2022-02-15,2022,Febrero,Línea 1,326608
2022-02-15,2022,Febrero,Línea 2,158795
2022-02-15,2022,Febrero,Línea 3,129529
2022-02-15,2022,Febrero,Línea 4,70787
2022-02-15,2022,Febrero,Línea 5,199026
2022-02-15,2022,Febrero,Línea 6,152213
2022-02-15,2022,Febrero,Línea 7,137642
2022-02-16,2022,Febrero,Línea 1,329786
2022-02-16,2022,Febrero,Línea 2,161849
2022-02-16,2022,Febrero,Línea 3,131038
2022-02-16,2022,Febrero,Línea 4,74079
2022-02-16,2022,Febrero,Línea 5,202295
