fecha,mes,anio,linea,tipo_pago,afluencia
2023-08-18,Agosto,2023,Línea 6,Prepago,175527
2023-08-18,Agosto,2023,Línea 6,Gratuidad,13019
2023-08-18,Agosto,2023,Línea 7,Prepago,135501
2023-08-18,Agosto,2023,Línea 7,Gratuidad,2360
2023-08-19,Agosto,2023,Línea 1,Prepago,270688
2023-08-19,Agosto,2023,Línea 1,Gratuidad,15538
2023-08-19,Agosto,2023,Línea 2,Prepago,150725
2023-08-19,Agosto,2023,Línea 2,Gratuidad,8201
2023-08-19,Agosto,2023,Línea 3,Prepago,117446
2023-08-19,Agosto,2023,Línea 3,Gratuidad,10844
2023-08-19,Agosto,2023,Línea 4,Prepago,113206
2023-08-19,Agosto,2023,Línea 4,Gratuidad,3992
2023-08-19,Agosto,2023,Línea 5,Prepago,178009
2023-08-19,Agosto,2023,Línea 5,Gratuidad,14876
2023-08-19,Agosto,2023,Línea 6,Prepago,123797
2023-08-19,Agosto,2023,Línea 6,Gratuidad,9706
2023-08-19,Agosto,2023,Línea 7,Prepago,85070
2023-08-19,Agosto,2023,Línea 7,Gratuidad,2150
2023-08-20,Agosto,2023,Línea 1,Prepago,181480
2023-08-20,Agosto,2023,Línea 1,Gratuidad,11535
2023-08-20,Agosto,2023,Línea 2,Prepago,108987
2023-08-20,Agosto,2023,Línea 2,Gratuidad,5343
2023-08-20,Agosto,2023,Línea 3,Prepago,105222
2023-08-20,Agosto,2023,Línea 3,Gratuidad,8984
2023-08-20,Agosto,2023,Línea 4,Prepago,65938
2023-08-20,Agosto,2023,Línea 4,Gratuidad,2788
2023-08-20,Agosto,2023,Línea 5,Prepago,141738
2023-08-20,Agosto,2023,Línea 5,Gratuidad,13043
2023-08-20,Agosto,2023,Línea 6,Prepago,111627
2023-08-20,Agosto,2023,Línea 6,Gratuidad,7699
2023-08-20,Agosto,2023,Línea 7,Prepago,54055
2023-08-20,Agosto,2023,Línea 7,Gratuidad,1462
2023-08-21,Agosto,2023,Línea 1,Prepago,434125
2023-08-21,Agosto,2023,Línea 1,Gratuidad,22835
2023-08-21,Agosto,2023,Línea 2,Prepago,225643
2023-08-21,Agosto,2023,Línea 2,Gratuidad,9745
2023-08-21,Agosto,2023,Línea 3,Prepago,168593
2023-08-21,Agosto,2023,Línea 3,Gratuidad,15078
2023-08-21,Agosto,2023,Línea 4,Prepago,114006
2023-08-21,Agosto,2023,Línea 4,Gratuidad,4355
2023-08-21,Agosto,2023,Línea 5,Prepago,242417
2023-08-21,Agosto,2023,Línea 5,Gratuidad,20096
2023-08-21,Agosto,2023,Línea 6,Prepago,204507
2023-08-21,Agosto,2023,Línea 6,Gratuidad,13263
2023-08-21,Agosto,2023,Línea 7,Prepago,151843
2023-08-21,Agosto,2023,Línea 7,Gratuidad,2359
2023-08-22,Agosto,2023,Línea 1,Prepago,454056
2023-08-22,Agosto,2023,Línea 1,Gratuidad,22958
2023-08-22,Agosto,2023,Línea 2,Prepago,219048
2023-08-22,Agosto,2023,Línea 2,Gratuidad,10730
2023-08-22,Agosto,2023,Línea 3,Prepago,176547
2023-08-22,Agosto,2023,Línea 3,Gratuidad,15367
2023-08-22,Agosto,2023,Línea 4,Prepago,116046
2023-08-22,Agosto,2023,Línea 4,Gratuidad,4916
2023-08-22,Agosto,2023,Línea 5,Prepago,245323
2023-08-22,Agosto,2023,Línea 5,Gratuidad,20544
2023-08-22,Agosto,2023,Línea 6,Prepago,197790
2023-08-22,Agosto,2023,Línea 6,Gratuidad,14516
2023-08-22,Agosto,2023,Línea 7,Prepago,153023
2023-08-22,Agosto,2023,Línea 7,Gratuidad,2602
2023-08-23,Agosto,2023,Línea 1,Prepago,457159
2023-08-23,Agosto,2023,Línea 1,Gratuidad,22803
2023-08-23,Agosto,2023,Línea 2,Prepago,225762
2023-08-23,Agosto,2023,Línea 2,Gratuidad,10892
2023-08-23,Agosto,2023,Línea 3,Prepago,183206
2023-08-23,Agosto,2023,Línea 3,Gratuidad,15543
2023-08-23,Agosto,2023,Línea 4,Prepago,116905
2023-08-23,Agosto,2023,Línea 4,Gratuidad,4336
2023-08-23,Agosto,2023,Línea 5,Prepago,253144
2023-08-23,Agosto,2023,Línea 5,Gratuidad,20538
2023-08-23,Agosto,2023,Línea 6,Prepago,200352
2023-08-23,Agosto,2023,Línea 6,Gratuidad,13607
2023-08-23,Agosto,2023,Línea 7,Prepago,147076
2023-08-23,Agosto,2023,Línea 7,Gratuidad,2614
2023-08-24,Agosto,2023,Línea 1,Prepago,460709
2023-08-24,Agosto,2023,Línea 1,Gratuidad,22883
2023-08-24,Agosto,2023,Línea 2,Prepago,228934
2023-08-24,Agosto,2023,Línea 2,Gratuidad,10670
2023-08-24,Agosto,2023,Línea 3,Prepago,179560
2023-08-24,Agosto,2023,Línea 3,Gratuidad,15352
2023-08-24,Agosto,2023,Línea 4,Prepago,122936
2023-08-24,Agosto,2023,Línea 4,Gratuidad,4805
2023-08-24,Agosto,2023,Línea 5,Prepago,243405
2023-08-24,Agosto,2023,Línea 5,Gratuidad,21229
2023-08-24,Agosto,2023,Línea 6,Prepago,199086
2023-08-24,Agosto,2023,Línea 6,Gratuidad,13664
2023-08-24,Agosto,2023,Línea 7,Prepago,143231
2023-08-24,Agosto,2023,Línea 7,Gratuidad,2452
2023-08-25,Agosto,2023,Línea 1,Prepago,486353
2023-08-25,Agosto,2023,Línea 1,Gratuidad,23485
2023-08-25,Agosto,2023,Línea 2,Prepago,227722
2023-08-25,Agosto,2023,Línea 2,Gratuidad,10940
2023-08-25,Agosto,2023,Línea 3,Prepago,188099
2023-08-25,Agosto,2023,Línea 3,Gratuidad,14960
2023-08-25,Agosto,2023,Línea 4,Prepago,121521
2023-08-25,Agosto,2023,Línea 4,Gratuidad,5488
2023-08-25,Agosto,2023,Línea 5,Prepago,261848
2023-08-25,Agosto,2023,Línea 5,Gratuidad,20920
2023-08-25,Agosto,2023,Línea 6,Prepago,193896
2023-08-25,Agosto,2023,Línea 6,Gratuidad,14319
2023-08-25,Agosto,2023,Línea 7,Prepago,139393
2023-08-25,Agosto,2023,Línea 7,Gratuidad,2765
2023-08-26,Agosto,2023,Línea 1,Prepago,277096
2023-08-26,Agosto,2023,Línea 1,Gratuidad,16540
2023-08-26,Agosto,2023,Línea 2,Prepago,162347
2023-08-26,Agosto,2023,Línea 2,Gratuidad,7828
2023-08-26,Agosto,2023,Línea 3,Prepago,134250
2023-08-26,Agosto,2023,Línea 3,Gratuidad,11294
2023-08-26,Agosto,2023,Línea 4,Prepago,115230
2023-08-26,Agosto,2023,Línea 4,Gratuidad,3616
2023-08-26,Agosto,2023,Línea 5,Prepago,185628
2023-08-26,Agosto,2023,Línea 5,Gratuidad,15777
2023-08-26,Agosto,2023,Línea 6,Prepago,127353
2023-08-26,Agosto,2023,Línea 6,Gratuidad,9928
2023-08-26,Agosto,2023,Línea 7,Prepago,95874
2023-08-26,Agosto,2023,Línea 7,Gratuidad,1766
2023-08-27,Agosto,2023,Línea 1,Prepago,183926
2023-08-27,Agosto,2023,Línea 1,Gratuidad,10353
2023-08-27,Agosto,2023,Línea 2,Prepago,112037
2023-08-27,Agosto,2023,Línea 2,Gratuidad,5271
2023-08-27,Agosto,2023,Línea 3,Prepago,108757
2023-08-27,Agosto,2023,Línea 3,Gratuidad,8566
2023-08-27,Agosto,2023,Línea 4,Prepago,49598
2023-08-27,Agosto,2023,Línea 4,Gratuidad,2074
2023-08-27,Agosto,2023,Línea 5,Prepago,158086
2023-08-27,Agosto,2023,Línea 5,Gratuidad,13460
2023-08-27,Agosto,2023,Línea 6,Prepago,121607
2023-08-27,Agosto,2023,Línea 6,Gratuidad,8352
2023-08-27,Agosto,2023,Línea 7,Prepago,58324
2023-08-27,Agosto,2023,Línea 7,Gratuidad,1150
2023-08-28,Agosto,2023,Línea 1,Prepago,452294
2023-08-28,Agosto,2023,Línea 1,Gratuidad,22374
2023-08-28,Agosto,2023,Línea 2,Prepago,247506
2023-08-28,Agosto,2023,Línea 2,Gratuidad,11200
2023-08-28,Agosto,2023,Línea 3,Prepago,179010
2023-08-28,Agosto,2023,Línea 3,Gratuidad,15313
2023-08-28,Agosto,2023,Línea 4,Prepago,113537
2023-08-28,Agosto,2023,Línea 4,Gratuidad,5341
2023-08-28,Agosto,2023,Línea 5,Prepago,264894
2023-08-28,Agosto,2023,Línea 5,Gratuidad,20669
2023-08-28,Agosto,2023,Línea 6,Prepago,211012
2023-08-28,Agosto,2023,Línea 6,Gratuidad,13948
2023-08-28,Agosto,2023,Línea 7,Prepago,148262
2023-08-28,Agosto,2023,Línea 7,Gratuidad,2268
2023-08-29,Agosto,2023,Línea 1,Prepago,460354
2023-08-29,Agosto,2023,Línea 1,Gratuidad,22743
2023-08-29,Agosto,2023,Línea 2,Prepago,256353
2023-08-29,Agosto,2023,Línea 2,Gratuidad,11353
2023-08-29,Agosto,2023,Línea 3,Prepago,187116
2023-08-29,Agosto,2023,Línea 3,Gratuidad,15822
2023-08-29,Agosto,2023,Línea 4,Prepago,114535
2023-08-29,Agosto,2023,Línea 4,Gratuidad,4870
2023-08-29,Agosto,2023,Línea 5,Prepago,274898
2023-08-29,Agosto,2023,Línea 5,Gratuidad,20352
2023-08-29,Agosto,2023,Línea 6,Prepago,219814
2023-08-29,Agosto,2023,Línea 6,Gratuidad,14163
2023-08-29,Agosto,2023,Línea 7,Prepago,139551
2023-08-29,Agosto,2023,Línea 7,Gratuidad,2160
2023-08-30,Agosto,2023,Línea 1,Prepago,467061
2023-08-30,Agosto,2023,Línea 1,Gratuidad,22465
2023-08-30,Agosto,2023,Línea 2,Prepago,261636
2023-08-30,Agosto,2023,Línea 2,Gratuidad,10875
2023-08-30,Agosto,2023,Línea 3,Prepago,189372
2023-08-30,Agosto,2023,Línea 3,Gratuidad,16136
2023-08-30,Agosto,2023,Línea 4,Prepago,117535
2023-08-30,Agosto,2023,Línea 4,Gratuidad,4906
2023-08-30,Agosto,2023,Línea 5,Prepago,272253
2023-08-30,Agosto,2023,Línea 5,Gratuidad,20807
2023-08-30,Agosto,2023,Línea 6,Prepago,218105
2023-08-30,Agosto,2023,Línea 6,Gratuidad,14031
2023-08-30,Agosto,2023,Línea 7,Prepago,145781
2023-08-30,Agosto,2023,Línea 7,Gratuidad,2260
2023-08-31,Agosto,2023,Línea 1,Prepago,474755
2023-08-31,Agosto,2023,Línea 1,Gratuidad,23607
2023-08-31,Agosto,2023,Línea 2,Prepago,255460
2023-08-31,Agosto,2023,Línea 2,Gratuidad,11568
2023-08-31,Agosto,2023,Línea 3,Prepago,180097
2023-08-31,Agosto,2023,Línea 3,Gratuidad,15164
2023-08-31,Agosto,2023,Línea 4,Prepago,118453
2023-08-31,Agosto,2023,Línea 4,Gratuidad,5377
2023-08-31,Agosto,2023,Línea 5,Prepago,276309
2023-08-31,Agosto,2023,Línea 5,Gratuidad,19954
2023-08-31,Agosto,2023,Línea 6,Prepago,202596
2023-08-31,Agosto,2023,Línea 6,Gratuidad,13181
2023-08-31,Agosto,2023,Línea 7,Prepago,139603
2023-08-31,Agosto,2023,Línea 7,Gratuidad,2220
2023-09-01,Septiembre,2023,Línea 1,Prepago,462207
2023-09-01,Septiembre,2023,Línea 1,Gratuidad,23325
2023-09-01,Septiembre,2023,Línea 2,Prepago,228642
2023-09-01,Septiembre,2023,Línea 2,Gratuidad,11077
2023-09-01,Septiembre,2023,Línea 3,Prepago,176766
2023-09-01,Septiembre,2023,Línea 3,Gratuidad,17104
2023-09-01,Septiembre,2023,Línea 4,Prepago,118459
2023-09-01,Septiembre,2023,Línea 4,Gratuidad,4863
2023-09-01,Septiembre,2023,Línea 5,Prepago,235305
2023-09-01,Septiembre,2023,Línea 5,Gratuidad,22162
2023-09-01,Septiembre,2023,Línea 6,Prepago,189873
2023-09-01,Septiembre,2023,Línea 6,Gratuidad,14968
2023-09-01,Septiembre,2023,Línea 7,Prepago,136316
2023-09-01,Septiembre,2023,Línea 7,Gratuidad,2346
2023-09-02,Septiembre,2023,Línea 1,Prepago,263436
2023-09-02,Septiembre,2023,Línea 1,Gratuidad,16446
2023-09-02,Septiembre,2023,Línea 2,Prepago,154196
2023-09-02,Septiembre,2023,Línea 2,Gratuidad,7047
2023-09-02,Septiembre,2023,Línea 3,Prepago,132889
2023-09-02,Septiembre,2023,Línea 3,Gratuidad,12235
2023-09-02,Septiembre,2023,Línea 4,Prepago,114462
2023-09-02,Septiembre,2023,Línea 4,Gratuidad,4209
2023-09-02,Septiembre,2023,Línea 5,Prepago,168505
2023-09-02,Septiembre,2023,Línea 5,Gratuidad,15679
2023-09-02,Septiembre,2023,Línea 6,Prepago,127545
2023-09-02,Septiembre,2023,Línea 6,Gratuidad,10552
2023-09-02,Septiembre,2023,Línea 7,Prepago,93872
2023-09-02,Septiembre,2023,Línea 7,Gratuidad,2336
2023-09-03,Septiembre,2023,Línea 1,Prepago,171447
2023-09-03,Septiembre,2023,Línea 1,Gratuidad,12096
2023-09-03,Septiembre,2023,Línea 2,Prepago,123222
2023-09-03,Septiembre,2023,Línea 2,Gratuidad,5727
2023-09-03,Septiembre,2023,Línea 3,Prepago,101601
2023-09-03,Septiembre,2023,Línea 3,Gratuidad,8983
2023-09-03,Septiembre,2023,Línea 4,Prepago,61444
2023-09-03,Septiembre,2023,Línea 4,Gratuidad,2944
2023-09-03,Septiembre,2023,Línea 5,Prepago,150138
2023-09-03,Septiembre,2023,Línea 5,Gratuidad,13228
2023-09-03,Septiembre,2023,Línea 6,Prepago,114523
2023-09-03,Septiembre,2023,Línea 6,Gratuidad,7930
2023-09-03,Septiembre,2023,Línea 7,Prepago,53182
2023-09-03,Septiembre,2023,Línea 7,Gratuidad,1715
2023-09-04,Septiembre,2023,Línea 1,Prepago,437568
2023-09-04,Septiembre,2023,Línea 1,Gratuidad,23093
2023-09-04,Septiembre,2023,Línea 2,Prepago,254705
2023-09-04,Septiembre,2023,Línea 2,Gratuidad,11934
2023-09-04,Septiembre,2023,Línea 3,Prepago,162909
2023-09-04,Septiembre,2023,Línea 3,Gratuidad,16763
2023-09-04,Septiembre,2023,Línea 4,Prepago,112900
2023-09-04,Septiembre,2023,Línea 4,Gratuidad,4737
2023-09-04,Septiembre,2023,Línea 5,Prepago,266316
2023-09-04,Septiembre,2023,Línea 5,Gratuidad,22228
2023-09-04,Septiembre,2023,Línea 6,Prepago,201689
2023-09-04,Septiembre,2023,Línea 6,Gratuidad,14968
2023-09-04,Septiembre,2023,Línea 7,Prepago,147854
2023-09-04,Septiembre,2023,Línea 7,Gratuidad,2956
2023-09-05,Septiembre,2023,Línea 1,Prepago,453037
2023-09-05,Septiembre,2023,Línea 1,Gratuidad,23084
2023-09-05,Septiembre,2023,Línea 2,Prepago,252223
2023-09-05,Septiembre,2023,Línea 2,Gratuidad,11040
2023-09-05,Septiembre,2023,Línea 3,Prepago,176820
2023-09-05,Septiembre,2023,Línea 3,Gratuidad,16578
2023-09-05,Septiembre,2023,Línea 4,Prepago,114177
2023-09-05,Septiembre,2023,Línea 4,Gratuidad,5089
2023-09-05,Septiembre,2023,Línea 5,Prepago,257267
2023-09-05,Septiembre,2023,Línea 5,Gratuidad,21333
2023-09-05,Septiembre,2023,Línea 6,Prepago,216351
2023-09-05,Septiembre,2023,Línea 6,Gratuidad,14862
2023-09-05,Septiembre,2023,Línea 7,Prepago,155575
2023-09-05,Septiembre,2023,Línea 7,Gratuidad,2339
2023-09-06,Septiembre,2023,Línea 1,Prepago,449518
2023-09-06,Septiembre,2023,Línea 1,Gratuidad,23309
2023-09-06,Septiembre,2023,Línea 2,Prepago,257363
2023-09-06,Septiembre,2023,Línea 2,Gratuidad,11977
2023-09-06,Septiembre,2023,Línea 3,Prepago,177393
2023-09-06,Septiembre,2023,Línea 3,Gratuidad,16026
2023-09-06,Septiembre,2023,Línea 4,Prepago,114036
2023-09-06,Septiembre,2023,Línea 4,Gratuidad,5336
2023-09-06,Septiembre,2023,Línea 5,Prepago,262019
2023-09-06,Septiembre,2023,Línea 5,Gratuidad,21848
2023-09-06,Septiembre,2023,Línea 6,Prepago,221545
2023-09-06,Septiembre,2023,Línea 6,Gratuidad,14832
2023-09-06,Septiembre,2023,Línea 7,Prepago,154469
2023-09-06,Septiembre,2023,Línea 7,Gratuidad,2366
2023-09-07,Septiembre,2023,Línea 1,Prepago,444270
2023-09-07,Septiembre,2023,Línea 1,Gratuidad,22131
2023-09-07,Septiembre,2023,Línea 2,Prepago,244530
2023-09-07,Septiembre,2023,Línea 2,Gratuidad,11189
2023-09-07,Septiembre,2023,Línea 3,Prepago,186025
2023-09-07,Septiembre,2023,Línea 3,Gratuidad,16487
2023-09-07,Septiembre,2023,Línea 4,Prepago,116065
2023-09-07,Septiembre,2023,Línea 4,Gratuidad,4668
2023-09-07,Septiembre,2023,Línea 5,Prepago,279628
2023-09-07,Septiembre,2023,Línea 5,Gratuidad,21921
2023-09-07,Septiembre,2023,Línea 6,Prepago,218178
2023-09-07,Septiembre,2023,Línea 6,Gratuidad,14097
2023-09-07,Septiembre,2023,Línea 7,Prepago,156615
2023-09-07,Septiembre,2023,Línea 7,Gratuidad,2339
2023-09-08,Septiembre,2023,Línea 1,Prepago,442707
2023-09-08,Septiembre,2023,Línea 1,Gratuidad,23636
2023-09-08,Septiembre,2023,Línea 2,Prepago,231475
2023-09-08,Septiembre,2023,Línea 2,Gratuidad,10970
2023-09-08,Septiembre,2023,Línea 3,Prepago,179863
2023-09-08,Septiembre,2023,Línea 3,Gratuidad,16935
2023-09-08,Septiembre,2023,Línea 4,Prepago,118961
2023-09-08,Septiembre,2023,Línea 4,Gratuidad,4710
2023-09-08,Septiembre,2023,Línea 5,Prepago,253750
2023-09-08,Septiembre,2023,Línea 5,Gratuidad,23304
2023-09-08,Septiembre,2023,Línea 6,Prepago,205057
2023-09-08,Septiembre,2023,Línea 6,Gratuidad,14148
2023-09-08,Septiembre,2023,Línea 7,Prepago,157000
2023-09-08,Septiembre,2023,Línea 7,Gratuidad,2126
2023-09-09,Septiembre,2023,Línea 1,Prepago,262831
2023-09-09,Septiembre,2023,Línea 1,Gratuidad,16807
2023-09-09,Septiembre,2023,Línea 2,Prepago,154625
2023-09-09,Septiembre,2023,Línea 2,Gratuidad,8984
2023-09-09,Septiembre,2023,Línea 3,Prepago,127948
2023-09-09,Septiembre,2023,Línea 3,Gratuidad,11317
2023-09-09,Septiembre,2023,Línea 4,Prepago,119961
2023-09-09,Septiembre,2023,Línea 4,Gratuidad,4642
2023-09-09,Septiembre,2023,Línea 5,Prepago,166681
2023-09-09,Septiembre,2023,Línea 5,Gratuidad,16895
2023-09-09,Septiembre,2023,Línea 6,Prepago,123788
2023-09-09,Septiembre,2023,Línea 6,Gratuidad,10605
2023-09-09,Septiembre,2023,Línea 7,Prepago,127141
2023-09-09,Septiembre,2023,Línea 7,Gratuidad,1834
2023-09-10,Septiembre,2023,Línea 1,Prepago,177011
2023-09-10,Septiembre,2023,Línea 1,Gratuidad,11488
2023-09-10,Septiembre,2023,Línea 2,Prepago,116459
2023-09-10,Septiembre,2023,Línea 2,Gratuidad,5876
2023-09-10,Septiembre,2023,Línea 3,Prepago,88358
2023-09-10,Septiembre,2023,Línea 3,Gratuidad,9332
2023-09-10,Septiembre,2023,Línea 4,Prepago,62517
2023-09-10,Septiembre,2023,Línea 4,Gratuidad,2668
2023-09-10,Septiembre,2023,Línea 5,Prepago,164101
2023-09-10,Septiembre,2023,Línea 5,Gratuidad,13577
2023-09-10,Septiembre,2023,Línea 6,Prepago,104090
2023-09-10,Septiembre,2023,Línea 6,Gratuidad,8255
2023-09-10,Septiembre,2023,Línea 7,Prepago,54489
2023-09-10,Septiembre,2023,Línea 7,Gratuidad,1270
2023-09-11,Septiembre,2023,Línea 1,Prepago,422593
2023-09-11,Septiembre,2023,Línea 1,Gratuidad,23517
2023-09-11,Septiembre,2023,Línea 2,Prepago,250354
2023-09-11,Septiembre,2023,Línea 2,Gratuidad,10977
2023-09-11,Septiembre,2023,Línea 3,Prepago,176573
2023-09-11,Septiembre,2023,Línea 3,Gratuidad,16810
2023-09-11,Septiembre,2023,Línea 4,Prepago,112892
2023-09-11,Septiembre,2023,Línea 4,Gratuidad,5138
2023-09-11,Septiembre,2023,Línea 5,Prepago,248939
2023-09-11,Septiembre,2023,Línea 5,Gratuidad,22249
2023-09-11,Septiembre,2023,Línea 6,Prepago,215492
2023-09-11,Septiembre,2023,Línea 6,Gratuidad,14776
2023-09-11,Septiembre,2023,Línea 7,Prepago,154632
2023-09-11,Septiembre,2023,Línea 7,Gratuidad,1955
2023-09-12,Septiembre,2023,Línea 1,Prepago,419400
2023-09-12,Septiembre,2023,Línea 1,Gratuidad,23159
2023-09-12,Septiembre,2023,Línea 2,Prepago,250180
2023-09-12,Septiembre,2023,Línea 2,Gratuidad,12389
2023-09-12,Septiembre,2023,Línea 3,Prepago,178733
2023-09-12,Septiembre,2023,Línea 3,Gratuidad,16724
2023-09-12,Septiembre,2023,Línea 4,Prepago,113712
2023-09-12,Septiembre,2023,Línea 4,Gratuidad,5095
2023-09-12,Septiembre,2023,Línea 5,Prepago,271722
2023-09-12,Septiembre,2023,Línea 5,Gratuidad,22441
2023-09-12,Septiembre,2023,Línea 6,Prepago,217974
2023-09-12,Septiembre,2023,Línea 6,Gratuidad,14785
2023-09-12,Septiembre,2023,Línea 7,Prepago,150992
2023-09-12,Septiembre,2023,Línea 7,Gratuidad,2203
2023-09-13,Septiembre,2023,Línea 1,Prepago,453769
2023-09-13,Septiembre,2023,Línea 1,Gratuidad,22768
2023-09-13,Septiembre,2023,Línea 2,Prepago,255317
2023-09-13,Septiembre,2023,Línea 2,Gratuidad,11750
2023-09-13,Septiembre,2023,Línea 3,Prepago,182116
2023-09-13,Septiembre,2023,Línea 3,Gratuidad,16842
2023-09-13,Septiembre,2023,Línea 4,Prepago,118831
2023-09-13,Septiembre,2023,Línea 4,Gratuidad,4752
2023-09-13,Septiembre,2023,Línea 5,Prepago,275876
2023-09-13,Septiembre,2023,Línea 5,Gratuidad,22056
2023-09-13,Septiembre,2023,Línea 6,Prepago,209124
2023-09-13,Septiembre,2023,Línea 6,Gratuidad,13715
2023-09-13,Septiembre,2023,Línea 7,Prepago,157805
2023-09-13,Septiembre,2023,Línea 7,Gratuidad,2052
2023-09-14,Septiembre,2023,Línea 1,Prepago,460200
2023-09-14,Septiembre,2023,Línea 1,Gratuidad,24292
2023-09-14,Septiembre,2023,Línea 2,Prepago,250619
2023-09-14,Septiembre,2023,Línea 2,Gratuidad,11122
2023-09-14,Septiembre,2023,Línea 3,Prepago,175631
2023-09-14,Septiembre,2023,Línea 3,Gratuidad,16004
2023-09-14,Septiembre,2023,Línea 4,Prepago,118377
2023-09-14,Septiembre,2023,Línea 4,Gratuidad,4716
2023-09-14,Septiembre,2023,Línea 5,Prepago,266338
2023-09-14,Septiembre,2023,Línea 5,Gratuidad,21279
2023-09-14,Septiembre,2023,Línea 6,Prepago,212269
2023-09-14,Septiembre,2023,Línea 6,Gratuidad,14350
2023-09-14,Septiembre,2023,Línea 7,Prepago,155557
2023-09-14,Septiembre,2023,Línea 7,Gratuidad,2794
2023-09-15,Septiembre,2023,Línea 1,Prepago,347038
2023-09-15,Septiembre,2023,Línea 1,Gratuidad,19115
2023-09-15,Septiembre,2023,Línea 2,Prepago,168242
2023-09-15,Septiembre,2023,Línea 2,Gratuidad,9773
2023-09-15,Septiembre,2023,Línea 3,Prepago,138550
2023-09-15,Septiembre,2023,Línea 3,Gratuidad,12301
2023-09-15,Septiembre,2023,Línea 4,Prepago,88507
2023-09-15,Septiembre,2023,Línea 4,Gratuidad,4096
2023-09-15,Septiembre,2023,Línea 5,Prepago,182702
2023-09-15,Septiembre,2023,Línea 5,Gratuidad,17045
2023-09-15,Septiembre,2023,Línea 6,Prepago,118727
2023-09-15,Septiembre,2023,Línea 6,Gratuidad,10095
2023-09-15,Septiembre,2023,Línea 7,Prepago,154398
2023-09-15,Septiembre,2023,Línea 7,Gratuidad,2600
2023-09-16,Septiembre,2023,Línea 1,Prepago,147660
2023-09-16,Septiembre,2023,Línea 1,Gratuidad,9827
2023-09-16,Septiembre,2023,Línea 2,Prepago,85939
2023-09-16,Septiembre,2023,Línea 2,Gratuidad,4807
2023-09-16,Septiembre,2023,Línea 3,Prepago,65458
2023-09-16,Septiembre,2023,Línea 3,Gratuidad,6765
2023-09-16,Septiembre,2023,Línea 4,Prepago,40978
2023-09-16,Septiembre,2023,Línea 4,Gratuidad,1815
2023-09-16,Septiembre,2023,Línea 5,Prepago,93964
2023-09-16,Septiembre,2023,Línea 5,Gratuidad,9489
2023-09-16,Septiembre,2023,Línea 6,Prepago,75837
2023-09-16,Septiembre,2023,Línea 6,Gratuidad,5958
2023-09-16,Septiembre,2023,Línea 7,Prepago,64759
2023-09-16,Septiembre,2023,Línea 7,Gratuidad,1133
2023-09-17,Septiembre,2023,Línea 1,Prepago,154567
2023-09-17,Septiembre,2023,Línea 1,Gratuidad,10456
2023-09-17,Septiembre,2023,Línea 2,Prepago,116449
2023-09-17,Septiembre,2023,Línea 2,Gratuidad,4958
2023-09-17,Septiembre,2023,Línea 3,Prepago,84752
2023-09-17,Septiembre,2023,Línea 3,Gratuidad,8360
2023-09-17,Septiembre,2023,Línea 4,Prepago,56461
2023-09-17,Septiembre,2023,Línea 4,Gratuidad,2920
2023-09-17,Septiembre,2023,Línea 5,Prepago,133529
2023-09-17,Septiembre,2023,Línea 5,Gratuidad,12148
2023-09-17,Septiembre,2023,Línea 6,Prepago,108378
2023-09-17,Septiembre,2023,Línea 6,Gratuidad,7151
2023-09-17,Septiembre,2023,Línea 7,Prepago,49155
2023-09-17,Septiembre,2023,Línea 7,Gratuidad,1479
2023-09-18,Septiembre,2023,Línea 1,Prepago,450155
2023-09-18,Septiembre,2023,Línea 1,Gratuidad,23680
2023-09-18,Septiembre,2023,Línea 2,Prepago,234470
2023-09-18,Septiembre,2023,Línea 2,Gratuidad,11735
2023-09-18,Septiembre,2023,Línea 3,Prepago,168759
2023-09-18,Septiembre,2023,Línea 3,Gratuidad,15115
2023-09-18,Septiembre,2023,Línea 4,Prepago,111992
2023-09-18,Septiembre,2023,Línea 4,Gratuidad,5220
2023-09-18,Septiembre,2023,Línea 5,Prepago,260726
2023-09-18,Septiembre,2023,Línea 5,Gratuidad,21593
2023-09-18,Septiembre,2023,Línea 6,Prepago,202684
2023-09-18,Septiembre,2023,Línea 6,Gratuidad,14015
2023-09-18,Septiembre,2023,Línea 7,Prepago,151857
2023-09-18,Septiembre,2023,Línea 7,Gratuidad,2471
2023-09-19,Septiembre,2023,Línea 1,Prepago,445664
2023-09-19,Septiembre,2023,Línea 1,Gratuidad,22072
2023-09-19,Septiembre,2023,Línea 2,Prepago,253308
2023-09-19,Septiembre,2023,Línea 2,Gratuidad,11487
2023-09-19,Septiembre,2023,Línea 3,Prepago,179082
2023-09-19,Septiembre,2023,Línea 3,Gratuidad,15602
2023-09-19,Septiembre,2023,Línea 4,Prepago,105319
2023-09-19,Septiembre,2023,Línea 4,Gratuidad,4618
2023-09-19,Septiembre,2023,Línea 5,Prepago,261864
2023-09-19,Septiembre,2023,Línea 5,Gratuidad,20268
2023-09-19,Septiembre,2023,Línea 6,Prepago,203179
2023-09-19,Septiembre,2023,Línea 6,Gratuidad,13125
2023-09-19,Septiembre,2023,Línea 7,Prepago,153077
2023-09-19,Septiembre,2023,Línea 7,Gratuidad,2551
2023-09-20,Septiembre,2023,Línea 1,Prepago,452705
2023-09-20,Septiembre,2023,Línea 1,Gratuidad,24354
2023-09-20,Septiembre,2023,Línea 2,Prepago,253533
2023-09-20,Septiembre,2023,Línea 2,Gratuidad,11531
